taxa,date,country,location,lon,lat,x,y,z
B/Malaysia/1749284/2007,2007.214,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Malaysia/1749254/2007,2007.214,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/NINGBO/268/2007,2007.219,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
B/Pennsylvania/10/2007,2007.222,USA,Pennsylvania,-77.1945247,41.2033216,1062.41549476922,-4674.17169902253,4196.78844409998
B/SANTIAGO/4364/2007,2007.23,Chile,Santiago,-70.6692655,-33.4488897,1759.64642422523,-5016.13395048935,-3511.64999002741
B/PERTH/2/2007,2007.238,Australia,Perth,115.8604572,-31.9505269,-2357.91848167421,4864.48272794179,-3371.4491280954
B/Pennsylvania/09/2007,2007.241,USA,Pennsylvania,-77.1945247,41.2033216,1062.41549476922,-4674.17169902253,4196.78844409998
B/DAEJEON/2594/2007,2007.263,SouthKorea,Daejeon,127.3845475,36.3504119,-3115.4969018244,4077.17925116189,3776.23217091025
B/Goroka/1/2007,2007.307,PapuaNewGuinea,Goroka,145.3862638,-6.0834773,-5213.80673892026,3598.60947969605,-675.181532501702
B/GANGWON/2287/2007,2007.337,SouthKorea,Gangwon,128.1555,37.8228,-3109.08211619012,3957.25906691076,3906.83376561371
B/SINGAPORE/47/2007,2007.337,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
B/Malaysia/1776305/2007,2007.342,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/HONG_KONG/441/2007,2007.353,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Jiangxi/530/2007,2007.356,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
B/SINGAPORE/49/2007,2007.367,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
B/AUCKLAND/1/2007,2007.37,NewZealand,Auckland,174.7624886,-36.8483048,-5076.9543203796,465.390636534727,-3820.67891665928
B/BANGLADESH/9112/2007,2007.373,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
B/HUBEI/MAOJIAN1183/2007,2007.384,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
B/VALDIVIA/7038/2007,2007.386,Chile,Valdivia,-73.215417,-39.8335811,1412.7824869684,-4683.91593557252,-4081.00700232249
B/SINGAPORE/30/2007,2007.397,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
B/VALPARAISO/7357/2007,2007.403,Chile,Valparaiso,-71.6126885,-33.047238,1684.54072346715,-5067.66294077818,-3474.29933506661
B/SANTIAGO/7695/2007,2007.416,Chile,Santiago,-70.6692655,-33.4488897,1759.64642422523,-5016.13395048935,-3511.64999002741
B/Zhuhai/358/2007,2007.425,China,Zhuhai,113.576677,22.270978,-2358.15235659127,5403.59209237332,2414.52913884749
B/TIANJIN/HEDONG1141/2007,2007.438,China,Tianjin,117.3616476,39.3433574,-2264.51301308925,4375.85506827276,4038.99916254275
B/HUBEI/JIANGAN1156/2007,2007.441,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
B/PERTH/12/2007,2007.46,Australia,Perth,115.8604572,-31.9505269,-2357.91848167421,4864.48272794179,-3371.4491280954
B/Jiangxi/776/2007,2007.468,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
B/BANGLADESH/2492/2007,2007.479,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
B/SANTIAGO/9153/2007,2007.479,Chile,Santiago,-70.6692655,-33.4488897,1759.64642422523,-5016.13395048935,-3511.64999002741
B/BANGLADESH/3222/2007,2007.482,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
B/BANGLADESH/0444/2007,2007.482,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
B/VICTORIA/201/2007,2007.485,Australia,Victoria,144.7851531,-37.4713077,-4131.05255151072,2915.74045856233,-3875.88743321571
B/Zhuhai/411/2007,2007.488,China,Zhuhai,113.576677,22.270978,-2358.15235659127,5403.59209237332,2414.52913884749
B/MALAYSIA/777/2007,2007.501,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/BANGLADESH/9011/2007,2007.515,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
B/Pune/076525/090707,2007.518,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
B/Guangzhou/01/2007,2007.526,China,Guangzhou,113.264385,23.12911,-2314.1209807678,5382.53606904052,2502.55680292138
B/Malaysia/1818085/2007,2007.529,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Kolkutta/0713774/160707,2007.537,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/Malaysia/1822191/2007,2007.548,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Kolkutta/0713782/200707,2007.548,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/Zhuhai/562/2007,2007.556,China,Zhuhai,113.576677,22.270978,-2358.15235659127,5403.59209237332,2414.52913884749
B/Kol/1013/2007,2007.567,India,Kol,80.524397,24.6548964,953.226783289434,5711.1968363314,2657.6738694388
B/BANGLADESH/7110/2007,2007.575,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
B/Taiwan/71523/2007,2007.595,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
B/Zhuhai/621/2007,2007.614,China,Zhuhai,113.576677,22.270978,-2358.15235659127,5403.59209237332,2414.52913884749
B/BANGLADESH/3333/2007,2007.627,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
B/HUBEI/JIANGAN1249/2007,2007.633,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
B/BANGLADESH/4659/2007,2007.649,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
B/FUJIAN/SIMING1170/2007,2007.658,China,Fujian,117.9249002,26.4836842,-2670.52977975708,5038.45691660811,2841.1025315737
B/Kol/1109/2007,2007.658,India,Kol,80.524397,24.6548964,953.226783289434,5711.1968363314,2657.6738694388
B/GUANGXI/XINGNING1242/2007,2007.658,China,Guangxi,108.8076195,23.7247599,-1880.37444208604,5521.15677534896,2563.33002548792
B/THAILAND/264/2007,2007.701,Thailand,Thailand,100.992541,15.870032,-1168.52604756086,6015.72646200051,1742.18914316404
B/Zhuhai/720/2007,2007.715,China,Zhuhai,113.576677,22.270978,-2358.15235659127,5403.59209237332,2414.52913884749
B/Delhi/085783/200907,2007.718,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
B/THAILAND/81/2007,2007.721,Thailand,Thailand,100.992541,15.870032,-1168.52604756086,6015.72646200051,1742.18914316404
B/Naghpur/083766/240907,2007.729,India,Naghpur,79.0881546,21.1458004,1124.81360455367,5834.57772912084,2298.29025100357
B/Chennai/085255/250907,2007.732,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Chennai/085254/250907,2007.732,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/TAIWAN/754/2007,2007.737,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
B/NEPAL/173/2007,2007.745,Nepal,Nepal,84.124008,28.394857,573.766106024815,5575.06581060245,3029.69877430559
B/Jiangxi/992/2007,2007.751,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
B/BRISBANE/25/2007,2007.751,Australia,Brisbane,153.0251235,-27.4697707,-5037.71499262309,2564.06215478824,-2938.81845636699
B/England/552/2007,2007.753,UnitedKingdom,England,-1.1743197,52.3555177,3890.33523473628,-79.7464866836686,5044.65789318077
B/Oregon/02/2007,2007.753,USA,Oregon,-120.5542012,43.8041334,-2337.41641899734,-3959.57551064786,4409.97587971629
B/Kolkutta/084060/081007,2007.767,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/Kol/1230/2007,2007.767,India,Kol,80.524397,24.6548964,953.226783289434,5711.1968363314,2657.6738694388
B/Chennai/085256/081007,2007.767,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Kolkutta/084061/091007,2007.77,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/Chennai/085257/091007,2007.77,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Kol/1253/2007,2007.786,India,Kol,80.524397,24.6548964,953.226783289434,5711.1968363314,2657.6738694388
B/Jiangxi/1272/2007,2007.795,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
B/Minnesota/06/2007,2007.797,USA,Minnesota,-94.6858998,46.729553,-356.750826498907,-4352.36012014171,4638.89331979002
B/TIANJIN/DAGANG36/2007,2007.808,China,Tianjin,117.3616476,39.3433574,-2264.51301308925,4375.85506827276,4038.99916254275
B/California/15/2007,2007.811,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
B/California/17/2007,2007.811,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
B/GUANGDONG/FUTIAN1400/2007,2007.811,China,Guangdong,113.7632828,23.3790333,-2356.47941494241,5352.14067137766,2528.08939729944
B/Kolkutta/084064/241007,2007.811,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/Kol/1267/2007,2007.811,India,Kol,80.524397,24.6548964,953.226783289434,5711.1968363314,2657.6738694388
B/GUANGDONG/FUTIAN1406/2007,2007.811,China,Guangdong,113.7632828,23.3790333,-2356.47941494241,5352.14067137766,2528.08939729944
B/Kolkutta/084065/261007,2007.816,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/Kolkutta/084066/261007,2007.816,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/CALIFORNIA/18/2007,2007.819,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
B/California/16/2007,2007.819,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
B/Colorado/01/2007,2007.822,USA,Colorado,-105.7820674,39.5500507,-1336.0913155852,-4727.29344342081,4056.74718169723
B/HUBEIMAOJIAN/1383/2007,2007.822,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
B/Chennai/085259/291007,2007.825,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Florida/01/2007,2007.827,USA,Florida,-81.5157535,27.6648274,832.503770064826,-5580.90909351175,2958.04532804785
B/Kolkutta/084068/021107,2007.836,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/Incheon/4502/2007,2007.838,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
B/LYON/1291/2007,2007.841,France,Lyon,4.835659,45.764043,4428.68455075098,374.662879947824,4564.64915150429
B/Malaysia/30/2007,2007.847,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Delaware/01/2007,2007.847,USA,Delaware,-75.5276699,38.9108325,1238.92351476775,-4800.12362849013,4001.68997746781
B/Chennai/085265/061107,2007.847,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Malaysia/1887872/2007,2007.849,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Malaysia/1887865/2007,2007.849,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/SINGAPORE/206/2007,2007.858,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
B/Malaysia/1890240/2007,2007.863,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/California/14/2007,2007.866,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
B/Malaysia/1892514/2007,2007.871,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Chennai/085267/151107,2007.871,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Ningbo/1078/2007,2007.871,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
B/Chennai/085266/161107,2007.874,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Chennai/085270/211107,2007.888,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Malaysia/1896500/2007,2007.89,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Vellore/083870/221107,2007.89,India,Vellore,79.1324986,12.9165167,1170.78472927941,6098.42568897812,1424.1166503127
B/Rio_Grande_do_Sul/398/2007,2007.89,Brazil,RioGrandeDoSul,-51.2176986,-30.0346316,3454.71878485658,-4299.52259544878,-3188.83435894442
B/THAILAND/869/2007,2007.893,Thailand,Thailand,100.992541,15.870032,-1168.52604756086,6015.72646200051,1742.18914316404
B/Iowa/02/2007,2007.904,USA,Iowa,-93.097702,41.8780025,-256.340552369543,-4736.71080976144,4252.94030358997
B/Malaysia/1899839/2007,2007.907,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Rio_de_Janeiro/379/2007,2007.907,Brazil,RioDeJaneiro,-43.1728965,-22.9068467,4279.90763454821,-4015.29252772792,-2479.80998395206
B/Delaware/04/2007,2007.91,USA,Delaware,-75.5276699,38.9108325,1238.92351476775,-4800.12362849013,4001.68997746781
B/Delaware/03/2007,2007.91,USA,Delaware,-75.5276699,38.9108325,1238.92351476775,-4800.12362849013,4001.68997746781
B/New_York/12/2007,2007.918,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
B/Milan/24/2007,2007.926,Italy,Milan,9.189982,45.4642035,4410.97648283607,713.630842292321,4541.32783322194
B/Chennai/085276/051207,2007.926,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/Massachusetts/05/2007,2007.929,USA,Massachusetts,-71.3824374,42.4072107,1501.80163552448,-4457.99248927852,4296.57256578686
B/LYON/1283/2007,2007.932,France,Lyon,4.835659,45.764043,4428.68455075098,374.662879947824,4564.64915150429
B/GUNMA/65/2007,2007.934,Japan,Gunma,138.8799972,36.5605388,-3855.08432790384,3365.37520394706,3795.02510682189
B/INCHEON/4542/2007,2007.937,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
B/Pennsylvania/13/2007,2007.94,USA,Pennsylvania,-77.1945247,41.2033216,1062.41549476922,-4674.17169902253,4196.78844409998
B/Ulsan/4532/2007,2007.942,SouthKorea,Ulsan,129.3113596,35.5383773,-3284.40057543295,4011.13058163678,3703.1318255166
B/Vellore/083876/131207,2007.948,India,Vellore,79.1324986,12.9165167,1170.78472927941,6098.42568897812,1424.1166503127
B/Chungnam/4552/2007,2007.951,SouthKorea,Chungnam,126.8,36.5184,-3067.09355052456,4099.86856882676,3791.26045935611
B/Chungnam/4548/2007,2007.953,SouthKorea,Chungnam,126.8,36.5184,-3067.09355052456,4099.86856882676,3791.26045935611
B/Busan/4538/2007,2007.962,SouthKorea,Busan,129.0756416,35.1795543,-3282.42523199137,4042.5335751267,3670.59230783803
B/Seoul/4578/2007,2007.962,SouthKorea,Seoul,126.9779692,37.566535,-3037.582926064,4034.23519035356,3884.28595705793
B/Chennai/085279/181207,2007.962,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/PHILIPPINES/4768/2007,2007.962,Philippines,Philippines,121.774017,12.879721,-3270.37378440561,5279.91777086431,1420.12838968306
B/Incheon/4560/2007,2007.97,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
B/FUKUSHIMA/59/2007,2007.978,Japan,Fukushima,140.1832516,37.3834373,-3888.36035442974,3241.58581592648,3868.12824917728
B/QINGHAI/CHENGZHONG2104/2007,2007.978,China,Qinghai,96.4077358,35.744798,-577.085791084922,5138.57258452428,3721.78516082046
B/HONG_KONG/1363/2007,2007.978,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/New_York/11/2007,2007.978,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
B/Vellore/083878/261207,2007.984,India,Vellore,79.1324986,12.9165167,1170.78472927941,6098.42568897812,1424.1166503127
B/Malaysia/1917686/2007,2007.989,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Jiangxi/1578/2007,2007.989,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
B/California/22/2007,2007.989,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
B/Vellore/083879/291207,2007.992,India,Vellore,79.1324986,12.9165167,1170.78472927941,6098.42568897812,1424.1166503127
B/Malaysia/1919534/2008,2008.003,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Missouri/01/2008,2008.005,USA,Missouri,-91.8318334,37.9642529,-160.561220072479,-5020.2958122672,3919.246235176
B/Delhi/085793/030108,2008.005,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
B/Delhi/085794/050108,2008.011,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
B/XINJIANG/TULUFAN52/2008,2008.014,China,Xinjiang,87.5395855,42.5246357,201.567015233084,4691.0142463665,4306.20448640755
B/Busan/284/2008,2008.022,SouthKorea,Busan,129.0756416,35.1795543,-3282.42523199137,4042.5335751267,3670.59230783803
B/Nebraska/01/2008,2008.022,USA,Nebraska,-99.9018131,41.4925374,-820.619652111396,-4701.06025508447,4220.93080547806
B/BEIJING/XICHENG126/2008,2008.025,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
B/New_York/01/2008,2008.025,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
B/Daejeon/358/2008,2008.036,SouthKorea,Daejeon,127.3845475,36.3504119,-3115.4969018244,4077.17925116189,3776.23217091025
B/Chungbuk/765/2008,2008.036,SouthKorea,Chungbuk,127.7,36.8,-3119.68046799288,4036.39485976762,3816.3793461428
B/Milan/01/2008,2008.038,Italy,Milan,9.189982,45.4642035,4410.97648283607,713.630842292321,4541.32783322194
B/Louisiana/01/2008,2008.038,USA,Louisiana,-91.9623327,30.9842977,-187.029362504084,-5458.70881943769,3279.81082414131
B/BRISBANE/01/2008,2008.038,Australia,Brisbane,153.0251235,-27.4697707,-5037.71499262309,2564.06215478824,-2938.81845636699
B/Wisconsin/13/2008,2008.049,USA,Wisconsin,-88.7878678,43.7844397,97.2990469287213,-4598.50255502129,4408.39518951392
B/HIROSHIMA/1/2008,2008.049,Japan,Hiroshima,132.4553055,34.3852894,-3549.0406135108,3879.16898880776,3598.05498567254
B/Wisconsin/12/2008,2008.052,USA,Wisconsin,-88.7878678,43.7844397,97.2990469287213,-4598.50255502129,4408.39518951392
B/GANSU/CHENGGUAN1104/2008,2008.055,China,Gansu,104.2861116,35.7518326,-1275.87382848344,5010.52655311978,3722.41999702782
B/Vellore/083882/210108,2008.055,India,Vellore,79.1324986,12.9165167,1170.78472927941,6098.42568897812,1424.1166503127
B/NINGBO/60/2008,2008.058,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
B/Ningbo/54/2008,2008.058,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
B/HAMAMATU-C/30/2008,2008.058,Japan,Shizuoka,138.3190276,35.0929397,-3893.28907003678,3466.47541155473,3662.71612853339
B/Gyeongnam/632/2008,2008.06,SouthKorea,Gyeongnam,128.2132,35.4606,-3210.02931896885,4077.28640798867,3696.09095107131
B/Busan/918/2008,2008.066,SouthKorea,Busan,129.0756416,35.1795543,-3282.42523199137,4042.5335751267,3670.59230783803
B/HUNEDOARA/365/2008,2008.066,Romania,Hunedoara,22.9072331,45.7678128,4093.71754461084,1729.86303807195,4564.94156966526
B/BUCURESTI/361/2008,2008.074,Romania,Bucuresti,26.1025384,44.4267674,4085.77735726666,2001.82613549,4459.68121171416
B/Gyeongnam/684/2008,2008.074,SouthKorea,Gyeongnam,128.2132,35.4606,-3210.02931896885,4077.28640798867,3696.09095107131
B/Chungnam/1081/2008,2008.079,SouthKorea,Chungnam,126.8,36.5184,-3067.09355052456,4099.86856882676,3791.26045935611
B/IASI/474/2008,2008.079,Romania,Iasi,27.6014418,47.1584549,3839.07995274595,2007.14550941997,4671.45298814399
B/Kolkutta/084070/310108,2008.082,India,Kolkutta,88.363895,22.572646,167.9670027966,5880.54215847104,2445.53716152838
B/Maracay/FLA1234/2008,2008.085,Venezuela,Maracay,-67.6066164,10.2441931,2388.42778485162,-5796.66002423379,1133.04292945972
B/Texas/04/2008,2008.085,USA,Texas,-99.9018131,31.9685988,-929.404679380961,-5324.2539194446,3373.15403490911
B/Incheon/473/2008,2008.085,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
B/HONG_KONG/79/2008,2008.085,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Busan/953/2008,2008.088,SouthKorea,Busan,129.0756416,35.1795543,-3282.42523199137,4042.5335751267,3670.59230783803
B/HONG_KONG/85/2008,2008.088,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONG_KONG/77/2008,2008.088,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONG_KONG/88/2008,2008.093,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Chungbuk/1205/2008,2008.093,SouthKorea,Chungbuk,127.7,36.8,-3119.68046799288,4036.39485976762,3816.3793461428
B/Wisconsin/09/2008,2008.096,USA,Wisconsin,-88.7878678,43.7844397,97.2990469287213,-4598.50255502129,4408.39518951392
B/Busan/976/2008,2008.096,SouthKorea,Busan,129.0756416,35.1795543,-3282.42523199137,4042.5335751267,3670.59230783803
B/Gyeongbuk/3218/2008,2008.096,SouthKorea,Gyeongbuk,128.8889,36.4919,-3215.59656137666,3986.71265279951,3788.89191960801
B/Milan/08/2008,2008.099,Italy,Milan,9.189982,45.4642035,4410.97648283607,713.630842292321,4541.32783322194
B/North_Carolina/01/2008,2008.099,USA,NorthCarolina,-79.0192997,35.7595731,984.756936394226,-5075.26192605837,3723.11847221193
B/Nevada/02/2008,2008.099,USA,Nevada,-116.419389,38.8026097,-2209.1097337994,-4446.44396594099,3992.31903056103
B/MIE/1/2008,2008.101,Japan,Mie,136.0487047,33.8143901,-3810.81414250789,3673.80523495677,3545.48891788792
B/HONG_KONG/129/2008,2008.107,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONG_KONG/125/2008,2008.107,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONG_KONG/121/2008,2008.107,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONG_KONG/119/2008,2008.107,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Ulsan/2216/2008,2008.112,SouthKorea,Ulsan,129.3113596,35.5383773,-3284.40057543295,4011.13058163678,3703.1318255166
B/Incheon/850/2008,2008.112,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
B/North_Dakota/01/2008,2008.112,USA,NorthDakota,-101.0020119,47.5514926,-820.619651411035,-4220.93080800285,4701.0602529398
B/Gyeongnam/1774/2008,2008.112,SouthKorea,Gyeongnam,128.2132,35.4606,-3210.02931896885,4077.28640798867,3696.09095107131
B/Delhi/085796/120208,2008.115,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
B/HONG_KONG/145/2008,2008.115,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/North_Dakota/02/2008,2008.118,USA,NorthDakota,-101.0020119,47.5514926,-820.619651411035,-4220.93080800285,4701.0602529398
B/Gangwon/1372/2008,2008.126,SouthKorea,Gangwon,128.1555,37.8228,-3109.08211619012,3957.25906691076,3906.83376561371
B/SAPPORO/1/2008,2008.129,Japan,Sapporo,141.3544507,43.0617713,-3635.48615269199,2906.90543109208,4350.03244220915
B/Cheongju/411/2008,2008.134,SouthKorea,Cheongju,127.4890319,36.6424341,-3111.17272937815,4056.16672548534,3802.33569573219
B/Oklahoma/01/2008,2008.134,USA,Oklahoma,-97.092877,35.0077519,-644.348684742171,-5178.38893833759,3654.96152863117
B/Delhi/085800/200208,2008.137,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
B/MIYAZAKI/20/2008,2008.14,Japan,Miyazaki,131.4202196,31.9077285,-3578.03379274768,4055.59660876516,3367.41018067717
B/SINGAPORE/5/2008,2008.14,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
B/Chennai/085288/220208,2008.142,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
B/New_York/02/2008,2008.142,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
B/Cheongju/437/2008,2008.145,SouthKorea,Cheongju,127.4890319,36.6424341,-3111.17272937815,4056.16672548534,3802.33569573219
B/Ulsan/2327/2008,2008.151,SouthKorea,Ulsan,129.3113596,35.5383773,-3284.40057543295,4011.13058163678,3703.1318255166
B/DNIPRODZERZINSK/134/2008,2008.151,Ukraine,Dniprodzerzhynsk,34.613683,48.523117,3472.755962032,2396.91809276743,4773.29976899999
B/Chungnam/3438/2008,2008.151,SouthKorea,Chungnam,126.8,36.5184,-3067.09355052456,4099.86856882676,3791.26045935611
B/Gyeongnam/1934/2008,2008.151,SouthKorea,Gyeongnam,128.2132,35.4606,-3210.02931896885,4077.28640798867,3696.09095107131
B/Incheon/1276/2008,2008.156,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
B/PHILIPPINES/0908/2008,2008.156,Philippines,Philippines,121.774017,12.879721,-3270.37378440561,5279.91777086431,1420.12838968306
B/THAILAND/374/2008,2008.159,Thailand,Thailand,100.992541,15.870032,-1168.52604756086,6015.72646200051,1742.18914316404
B/INCHEON/1297/2008,2008.159,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
